ei	N CTs	N variants g	N PMIDs Chemicals	Gene	pLI	Gene Full Name	First Ref.	Last Ref.	N Chemicals	N PMIDs	score	N diseases g	My Score	DSI g	DPI g	N variants gda
1.0	0	381	0	ATP6		ATP synthase F0 subunit 6	2008	2008	0	1	0.55	47		0.51	0.79	0
1.0	0	16	0	EIF2S3		eukaryotic translation initiation factor 2 subunit gamma			0	0	0.55	2		0.59	0.83	0
1.0	0	301	1	POR	8.6814E-14	cytochrome p450 oxidoreductase	2013	2013	1	1	0.5	27		0.49	0.88	1
1.0	0	3	0	MT2A	0.044744	metallothionein 2A	2016	2016	0	1	0.5	27		0.52	0.88	0
1.0	0	9	1	PLEKHH2	4.4813E-23	pleckstrin homology, MyTH4 and FERM domain containing H2	2018	2018	2	1	0.45	1		0.72	0.5	2
1.0	0	287	0	ND4L		NADH dehydrogenase subunit 4L			0	0	0.45	18		0.65	0.58	0
1.0	0	18	0	NCF1	0.82043	neutrophil cytosolic factor 1	2013	2013	0	1	0.4	17		0.47	0.88	0
1.0	0	23	0	KSR2	1.0	kinase suppressor of ras 2	2013	2013	0	1	0.4	9		0.64	0.75	1
	0	26	0	ARMC9	5.283E-22	armadillo repeat containing 9			0	0	0.4	6		0.56	0.79	1
	0	118	0	INS-IGF2		INS-IGF2 readthrough			0	0	0.4	31		0.68	0.46	3
	0	137	0	PTPRD	1.0	protein tyrosine phosphatase receptor type D			0	0	0.4	13		0.52	0.92	0
